Unnamed: 0,title,persons,time,calories,stars,url,image
0,Geroosterde broccoli met zoete aardappel en worst,4,20,670,0,https://www.ah.nl/allerhande/recept/R-R1194015/geroosterde-broccoli-met-zoete-aardappel-en-worst,https://static.ah.nl/static/recepten/img_RAM_PRD134282_1024x748_JPG.jpg
0,Traybake van drumsticks en krieltjes,4,15,640,0,https://www.ah.nl/allerhande/recept/R-R1194012/traybake-van-drumsticks-en-krieltjes,https://static.ah.nl/static/recepten/img_RAM_PRD134317_1024x748_JPG.jpg
0,Siciliaanse brioche met aardbeiengranita,4,60,610,0,https://www.ah.nl/allerhande/recept/R-R1194000/siciliaanse-brioche-met-aardbeiengranita,https://static.ah.nl/static/recepten/img_RAM_PRD134311_1024x748_JPG.jpg
0,Pizza funghi,4,35,790,0,https://www.ah.nl/allerhande/recept/R-R1193993/pizza-funghi,https://static.ah.nl/static/recepten/img_RAM_PRD134335_1024x748_JPG.jpg
0,"Sushibombe met rivierkreeftjes, avocado en zalm",4,40,695,0,https://www.ah.nl/allerhande/recept/R-R1193983/sushibombe-met-rivierkreeftjes-avocado-en-zalm,https://static.ah.nl/static/recepten/img_RAM_PRD134312_1024x748_JPG.jpg
0,Fajita's met gegrilde kalkoen en avocado,4,15,760,0,https://www.ah.nl/allerhande/recept/R-R1193982/fajita-s-met-gegrilde-kalkoen-en-avocado,https://static.ah.nl/static/recepten/img_RAM_PRD134274_1024x748_JPG.jpg
0,Kip-paprikastoof met halfvolkoren rijst,4,25,640,0,https://www.ah.nl/allerhande/recept/R-R1193977/kip-paprikastoof-met-halfvolkoren-rijst,https://static.ah.nl/static/recepten/img_RAM_PRD134480_1024x748_JPG.jpg
0,Gegrilde-maissalade met rivierkreeftjes &amp; gekookt ei,4,20,710,0,https://www.ah.nl/allerhande/recept/R-R1193976/gegrilde-maissalade-met-rivierkreeftjes-en-gekookt-ei,https://static.ah.nl/static/recepten/img_RAM_PRD134479_1024x748_JPG.jpg
0,"Risotto met tonijn, courgette &amp; pesto",4,30,585,0,https://www.ah.nl/allerhande/recept/R-R1193974/risotto-met-tonijn-courgette-en-pesto,https://static.ah.nl/static/recepten/img_RAM_PRD134307_1024x748_JPG.jpg
0,Open sandwich met rookvlees &amp; zachtgekookt ei,4,15,560,0,https://www.ah.nl/allerhande/recept/R-R1193970/open-sandwich-met-rookvlees-en-zachtgekookt-ei,https://static.ah.nl/static/recepten/img_RAM_PRD134310_1024x748_JPG.jpg
0,"Taco’s met kibbeling, rodekool &amp; alliolidressing",4,15,815,0,https://www.ah.nl/allerhande/recept/R-R1193969/taco-s-met-kibbeling-rodekool-en-alliolidressing,https://static.ah.nl/static/recepten/img_RAM_PRD134313_1024x748_JPG.jpg
0,Vegetarisch taartje van sushi met avocado en edamame,2,25,640,0,https://www.ah.nl/allerhande/recept/R-R1193929/vegetarisch-taartje-van-sushi-met-avocado-en-edamame,https://static.ah.nl/static/recepten/img_RAM_PRD132082_1024x748_JPG.jpg
0,Yaki Udon,4,30,570,0,https://www.ah.nl/allerhande/recept/R-R1193928/yaki-udon,https://static.ah.nl/static/recepten/img_RAM_PRD132087_1024x748_JPG.jpg
0,Pizza pepperoni,4,20,840,0,https://www.ah.nl/allerhande/recept/R-R1193924/pizza-pepperoni,https://static.ah.nl/static/recepten/img_RAM_PRD132073_1024x748_JPG.jpg
0,Pizza Hawaï,4,10,840,0,https://www.ah.nl/allerhande/recept/R-R1193913/pizza-hawai,https://static.ah.nl/static/recepten/img_RAM_PRD134303_1024x748_JPG.jpg
0,"Pastasalade met spinazie, tomaat &amp; rucola",4,10,600,0,https://www.ah.nl/allerhande/recept/R-R1193890/pastasalade-met-spinazie-tomaat-en-rucola,https://static.ah.nl/static/recepten/img_RAM_PRD131898_1024x748_JPG.jpg
0,Burrito met gebakken linzen &amp; romige spitskoolsalade,4,25,840,0,https://www.ah.nl/allerhande/recept/R-R1193886/burrito-met-gebakken-linzen-en-romige-spitskoolsalade,https://static.ah.nl/static/recepten/img_RAM_PRD131887_1024x748_JPG.jpg
0,Vegaschnitzel met gegrilde prei en puree,4,30,555,0,https://www.ah.nl/allerhande/recept/R-R1193885/vegaschnitzel-met-gegrilde-prei-en-puree,https://static.ah.nl/static/recepten/img_RAM_PRD131889_1024x748_JPG.jpg
0,Jackfruitburgers,4,30,555,0,https://www.ah.nl/allerhande/recept/R-R1193880/jackfruitburgers,https://static.ah.nl/static/recepten/img_RAM_PRD131893_1024x748_JPG.jpg
0,Geroosterde spitskool met miso-pindasaus,4,20,590,0,https://www.ah.nl/allerhande/recept/R-R1193879/geroosterde-spitskool-met-miso-pindasaus,https://static.ah.nl/static/recepten/img_RAM_PRD131890_1024x748_JPG.jpg
0,"Ovenrijst met tuinbonen, artisjok en sardines",4,15,605,0,https://www.ah.nl/allerhande/recept/R-R1193869/ovenrijst-met-tuinbonen-artisjok-en-sardines,https://static.ah.nl/static/recepten/img_RAM_PRD131924_1024x748_JPG.jpg
0,Courgettetaart met haver fraîche,4,30,695,0,https://www.ah.nl/allerhande/recept/R-R1193867/courgettetaart-met-haver-frai-che,https://static.ah.nl/static/recepten/img_RAM_PRD131901_1024x748_JPG.jpg
0,Verse tagliatelle met ragù van linzen,4,30,730,0,https://www.ah.nl/allerhande/recept/R-R1193864/verse-tagliatelle-met-ragu-van-linzen,https://static.ah.nl/static/recepten/img_RAM_PRD131913_1024x748_JPG.jpg
0,Gegrilde halloumiburgers,4,20,695,0,https://www.ah.nl/allerhande/recept/R-R1193861/gegrilde-halloumiburgers,https://static.ah.nl/static/recepten/img_RAM_PRD131942_1024x748_JPG.jpg
0,Tortilla’s met pulled oats en bonen-avocadosalade,4,25,560,0,https://www.ah.nl/allerhande/recept/R-R1193855/tortilla-s-met-pulled-oats-en-bonen-avocadosalade,https://static.ah.nl/static/recepten/img_RAM_PRD131907_1024x748_JPG.jpg
0,"Tortilla's met zoete aardappel, avocado &amp; pulled vega stukjes",4,30,875,0,https://www.ah.nl/allerhande/recept/R-R1193853/tortilla-s-met-zoete-aardappel-avocado-en-pulled-vega-stukjes,https://static.ah.nl/static/recepten/img_RAM_PRD131908_1024x748_JPG.jpg
0,Mexicaanse burger met rodekool &amp; ananassalsa,4,25,655,0,https://www.ah.nl/allerhande/recept/R-R1193828/mexicaanse-burger-met-rodekool-en-ananassalsa,https://static.ah.nl/static/recepten/img_RAM_PRD131307_1024x748_JPG.jpg
0,Gehaktballetjes in pittige tomatensaus uit de oven,4,30,715,0,https://www.ah.nl/allerhande/recept/R-R1193783/gehaktballetjes-in-pittige-tomatensaus-uit-de-oven,https://static.ah.nl/static/recepten/img_RAM_PRD131092_1024x748_JPG.jpg
0,Quiche met broccoli en gerookte zalm,4,15,585,0,https://www.ah.nl/allerhande/recept/R-R1193780/quiche-met-broccoli-en-gerookte-zalm,https://static.ah.nl/static/recepten/img_RAM_PRD131114_1024x748_JPG.jpg
0,Halloumi-salade,2,10,575,0,https://www.ah.nl/allerhande/recept/R-R1193779/halloumi-salade,https://static.ah.nl/static/recepten/img_RAM_PRD131113_1024x748_JPG.jpg
0,"Gezonde pastasalade met cottagecheese, avocado en pijnboompitten",4,20,663,0,https://www.ah.nl/allerhande/recept/R-R1193765/gezonde-pastasalade-met-cottagecheese-avocado-en-pijnboompitten,https://static.ah.nl/static/recepten/img_RAM_PRD131063_1024x748_JPG.jpg
0,"Volkorenpita’s met kipgehaktballetjes, biet en sesamsaus",4,30,580,0,https://www.ah.nl/allerhande/recept/R-R1193764/volkorenpita-s-met-kipgehaktballetjes-biet-en-sesamsaus,https://static.ah.nl/static/recepten/img_RAM_PRD131062_1024x748_JPG.jpg
0,"Fusilli met tomaat, verse kruiden en Parmezaan",4,30,610,0,https://www.ah.nl/allerhande/recept/R-R1193763/fusilli-met-tomaat-verse-kruiden-en-parmezaan,https://static.ah.nl/static/recepten/img_RAM_PRD130994_1024x748_JPG.jpg
0,Pantosti 'caprese',4,25,570,0,https://www.ah.nl/allerhande/recept/R-R1193762/pantosti-caprese,https://static.ah.nl/static/recepten/img_RAM_PRD131061_1024x748_JPG.jpg
0,Spaghetti met avocado-tuinbonensaus en spekjes,4,15,585,0,https://www.ah.nl/allerhande/recept/R-R1193754/spaghetti-met-avocado-tuinbonensaus-en-spekjes,https://static.ah.nl/static/recepten/img_RAM_PRD131018_1024x748_JPG.jpg
0,Paprika's met bonenvulling,4,20,790,0,https://www.ah.nl/allerhande/recept/R-R1193753/paprika-s-met-bonenvulling,https://static.ah.nl/static/recepten/img_RAM_PRD131002_1024x748_JPG.jpg
0,Indiase balletjes met zoete aardappel,4,35,665,0,https://www.ah.nl/allerhande/recept/R-R1193752/indiase-balletjes-met-zoete-aardappel,https://static.ah.nl/static/recepten/img_RAM_PRD130961_1024x748_JPG.jpg
0,Gnocchiroerbak met spek &amp; courgette,4,20,830,0,https://www.ah.nl/allerhande/recept/R-R1193751/gnocchiroerbak-met-spek-en-courgette,https://static.ah.nl/static/recepten/img_RAM_PRD130960_1024x748_JPG.jpg
0,Kalkoenrolletjes met tapenade &amp; tortelloni ,4,35,810,0,https://www.ah.nl/allerhande/recept/R-R1193750/kalkoenrolletjes-met-tapenade-en-tortelloni,https://static.ah.nl/static/recepten/img_RAM_PRD130963_1024x748_JPG.jpg
0,Noedelsoep met chinese kool en tempé,4,30,640,0,https://www.ah.nl/allerhande/recept/R-R1193705/noedelsoep-met-chinese-kool-en-tempe,https://static.ah.nl/static/recepten/img_RAM_PRD131044_1024x748_JPG.jpg
0,Geroosterde bloemkool met groentefriet en sla ,4,15,815,0,https://www.ah.nl/allerhande/recept/R-R1193704/geroosterde-bloemkool-met-groentefriet-en-sla,https://static.ah.nl/static/recepten/img_RAM_PRD130987_1024x748_JPG.jpg
0,"Rijstnoedels met tofu, ei en taugé",4,25,670,0,https://www.ah.nl/allerhande/recept/R-R1193703/rijstnoedels-met-tofu-ei-en-tauge,https://static.ah.nl/static/recepten/img_RAM_PRD131040_1024x748_JPG.jpg
0,Paprika tortilla's met gehakt en avocadosaus  ,4,25,815,0,https://www.ah.nl/allerhande/recept/R-R1193702/paprika-tortilla-s-met-gehakt-en-avocadosaus,https://static.ah.nl/static/recepten/img_RAM_PRD131005_1024x748_JPG.jpg
0,Turkse gepocheerde eieren met knoflookyoghurt (Çilbir),4,30,570,0,https://www.ah.nl/allerhande/recept/R-R1193687/turkse-gepocheerde-eieren-met-knoflookyoghurt-cilbir,https://static.ah.nl/static/recepten/img_RAM_PRD131023_1024x748_JPG.jpg
0,Romige pappardelle met garnalen,4,30,700,0,https://www.ah.nl/allerhande/recept/R-R1193685/romige-pappardelle-met-garnalen,https://static.ah.nl/static/recepten/img_RAM_PRD131050_1024x748_JPG.jpg
0,Gevulde bloemkoolomelet met nasi &amp; snijbonen ,4,20,590,0,https://www.ah.nl/allerhande/recept/R-R1193684/gevulde-bloemkoolomelet-met-nasi-en-snijbonen,https://static.ah.nl/static/recepten/img_RAM_PRD131047_1024x748_JPG.jpg
0,Quesadilla’s met zwartebonenpuree &amp; maissalade,4,20,795,0,https://www.ah.nl/allerhande/recept/R-R1193680/quesadilla-s-met-zwartebonenpuree-en-maissalade,https://static.ah.nl/static/recepten/img_RAM_PRD130883_1024x748_JPG.jpg
0,Runderballetjes met broccoli &amp; kikkererwten uit de oven,4,15,665,0,https://www.ah.nl/allerhande/recept/R-R1193666/runderballetjes-met-broccoli-en-kikkererwten-uit-de-oven,https://static.ah.nl/static/recepten/img_RAM_PRD130689_1024x748_JPG.jpg
0,Indiase frittata met kokosmelk &amp; room,4,15,675,0,https://www.ah.nl/allerhande/recept/R-R1193665/indiase-frittata-met-kokosmelk-en-room,https://static.ah.nl/static/recepten/img_RAM_PRD130688_1024x748_JPG.jpg
0,"Roerbak van vega shoarma, paprika &amp; teriyaki",4,10,580,0,https://www.ah.nl/allerhande/recept/R-R1193656/roerbak-van-vega-shoarma-paprika-en-teriyaki,https://static.ah.nl/static/recepten/img_RAM_PRD131904_1024x748_JPG.jpg
0,"Rijst met vega balletjes, sperziebonen &amp; tomatensaus",4,10,615,0,https://www.ah.nl/allerhande/recept/R-R1193652/rijst-met-vega-balletjes-sperziebonen-en-tomatensaus,https://static.ah.nl/static/recepten/img_RAM_PRD131903_1024x748_JPG.jpg
0,"'Roti' met vegetarische rulstukjes, bonen &amp; ei ",4,30,615,0,https://www.ah.nl/allerhande/recept/R-R1193648/roti-met-vegetarische-rulstukjes-bonen-en-ei,https://static.ah.nl/static/recepten/img_RAM_PRD131946_1024x748_JPG.jpg
0,Wraps met tofu en vegan avocado-muntcream ,4,20,820,0,https://www.ah.nl/allerhande/recept/R-R1193645/wraps-met-tofu-en-vegan-avocado-muntcream,https://static.ah.nl/static/recepten/img_RAM_PRD131955_1024x748_JPG.jpg
0,Gegrilde varkenshaasspiesen met couscous &amp; witte-kaasdip,4,30,755,0,https://www.ah.nl/allerhande/recept/R-R1193644/gegrilde-varkenshaasspiesen-met-couscous-en-witte-kaasdip,https://static.ah.nl/static/recepten/img_RAM_PRD130265_1024x748_JPG.jpg
0,Groentepizza margherita met basilicum &amp; broccoli-olijvensalade,4,10,795,0,https://www.ah.nl/allerhande/recept/R-R1193642/groentepizza-margherita-met-basilicum-en-broccoli-olijvensalade,https://static.ah.nl/static/recepten/img_RAM_PRD130266_1024x748_JPG.jpg
0,Zoetzure kip met noedels en roerbakgroente ,4,20,580,0,https://www.ah.nl/allerhande/recept/R-R1193641/zoetzure-kip-met-noedels-en-roerbakgroente,https://static.ah.nl/static/recepten/img_RAM_PRD130268_1024x748_JPG.jpg
0,Pasta pesto uit de oven met tonijn &amp; courgette,4,15,735,0,https://www.ah.nl/allerhande/recept/R-R1193640/pasta-pesto-uit-de-oven-met-tonijn-en-courgette,https://static.ah.nl/static/recepten/img_RAM_PRD130267_1024x748_JPG.jpg
0,Snelle Mexicaanse bonenschotel,2,15,560,0,https://www.ah.nl/allerhande/recept/R-R1193624/snelle-mexicaanse-bonenschotel,https://static.ah.nl/static/recepten/img_RAM_PRD130660_1024x748_JPG.jpg
0,Griekse rijstschotel uit de oven,4,15,605,0,https://www.ah.nl/allerhande/recept/R-R1193623/griekse-rijstschotel-uit-de-oven,https://static.ah.nl/static/recepten/img_RAM_PRD130659_1024x748_JPG.jpg
0,Kip kerrie met broccoli &amp; peterselierijst,4,30,585,0,https://www.ah.nl/allerhande/recept/R-R1193622/kip-kerrie-met-broccoli-en-peterselierijst,https://static.ah.nl/static/recepten/img_RAM_PRD130140_1024x748_JPG.jpg
0,Zoete aardappel met falafel &amp; knapperige rauwkostsalade,4,15,815,0,https://www.ah.nl/allerhande/recept/R-R1193621/zoete-aardappel-met-falafel-en-knapperige-rauwkostsalade,https://static.ah.nl/static/recepten/img_RAM_PRD130141_1024x748_JPG.jpg
0,Eenpersoons leftover pasta ovenschotel,1,10,770,0,https://www.ah.nl/allerhande/recept/R-R1193606/eenpersoons-leftover-pasta-ovenschotel,https://static.ah.nl/static/recepten/img_RAM_PRD130169_1024x748_JPG.jpg
0,"Taco’s met groente, kidneybonen en avocado",4,10,785,0,https://www.ah.nl/allerhande/recept/R-R1193603/taco-s-met-groente-kidneybonen-en-avocado,https://static.ah.nl/static/recepten/img_RAM_PRD130124_1024x748_JPG.jpg
0,Appelschillenboter,4,30,570,0,https://www.ah.nl/allerhande/recept/R-R1193594/appelschillenboter,https://static.ah.nl/static/recepten/img_RAM_PRD130100_1024x748_JPG.jpg
0,Gevulde pasta met biefstuk &amp; geroosterde bloemkool,4,20,830,0,https://www.ah.nl/allerhande/recept/R-R1193591/gevulde-pasta-met-biefstuk-en-geroosterde-bloemkool,https://static.ah.nl/static/recepten/img_RAM_PRD130090_1024x748_JPG.jpg
0,"Mediterrane pasta met worst, aubergine &amp; olijven",4,30,730,0,https://www.ah.nl/allerhande/recept/R-R1193588/mediterrane-pasta-met-worst-aubergine-en-olijven,https://static.ah.nl/static/recepten/img_RAM_PRD130088_1024x748_JPG.jpg
0,"Cottage pie met rundergehakt, tuinerwten en cheddar",4,30,795,0,https://www.ah.nl/allerhande/recept/R-R1193581/cottage-pie-met-rundergehakt-tuinerwten-en-cheddar,https://static.ah.nl/static/recepten/img_RAM_PRD130111_1024x748_JPG.jpg
0,Romige spaghetti met doperwten en zalm,4,20,620,0,https://www.ah.nl/allerhande/recept/R-R1193580/romige-spaghetti-met-doperwten-en-zalm,https://static.ah.nl/static/recepten/img_RAM_PRD130123_1024x748_JPG.jpg
0,Bloemkoolrijstomelet met gebakken paksoi &amp; warmgerookte zalm,4,20,555,0,https://www.ah.nl/allerhande/recept/R-R1193562/bloemkoolrijstomelet-met-gebakken-paksoi-en-warmgerookte-zalm,https://static.ah.nl/static/recepten/img_RAM_PRD129662_1024x748_JPG.jpg
0,Indiase garnalencurry met bloemkool &amp; naanbrood,4,25,555,0,https://www.ah.nl/allerhande/recept/R-R1193547/indiase-garnalencurry-met-bloemkool-en-naanbrood,https://static.ah.nl/static/recepten/img_RAM_PRD129270_1024x748_JPG.jpg
0,"Filetlapjes met uienjus, aardappel-selderijpuree &amp; witlof",4,35,610,0,https://www.ah.nl/allerhande/recept/R-R1193544/filetlapjes-met-uienjus-aardappel-selderijpuree-en-witlof,https://static.ah.nl/static/recepten/img_RAM_PRD129268_1024x748_JPG.jpg
0,Chipolata met geroosterde zoete-aardappelruiten &amp; maissalade,4,20,665,0,https://www.ah.nl/allerhande/recept/R-R1193543/chipolata-met-geroosterde-zoete-aardappelruiten-en-maissalade,https://static.ah.nl/static/recepten/img_RAM_PRD129267_1024x748_JPG.jpg
0,Pasta-stroganoff met champignons &amp; gerookte kip,4,25,605,0,https://www.ah.nl/allerhande/recept/R-R1193542/pasta-stroganoff-met-champignons-en-gerookte-kip,https://static.ah.nl/static/recepten/img_RAM_PRD129271_1024x748_JPG.jpg
0,Varkenshaas met knoflookmayo &amp; geroosterde wintergroente,4,20,755,0,https://www.ah.nl/allerhande/recept/R-R1193541/varkenshaas-met-knoflookmayo-en-geroosterde-wintergroente,https://static.ah.nl/static/recepten/img_RAM_PRD129094_1024x748_JPG.jpg
0,Broccoli-wortelpeterseliestamppot met gehaktbal &amp; mosterdjus,4,45,810,0,https://www.ah.nl/allerhande/recept/R-R1193520/broccoli-wortelpeterseliestamppot-met-gehaktbal-en-mosterdjus,https://static.ah.nl/static/recepten/img_RAM_PRD129092_1024x748_JPG.jpg
0,Sushisalade met warmgerookte zalm &amp; zeewiersalade,4,20,550,0,https://www.ah.nl/allerhande/recept/R-R1193516/sushisalade-met-warmgerookte-zalm-en-zeewiersalade,https://static.ah.nl/static/recepten/img_RAM_PRD128880_1024x748_JPG.jpg
0,Vega vissticks met aardappel-erwtenpuree &amp; gestoofde prei,4,30,675,0,https://www.ah.nl/allerhande/recept/R-R1193514/vega-vissticks-met-aardappel-erwtenpuree-en-gestoofde-prei,https://static.ah.nl/static/recepten/img_RAM_PRD128882_1024x748_JPG.jpg
0,"Lasagne met kip, spinazie en courgette",4,30,750,0,https://www.ah.nl/allerhande/recept/R-R1193511/lasagne-met-kip-spinazie-en-courgette,https://static.ah.nl/static/recepten/img_RAM_PRD128879_1024x748_JPG.jpg
0,Groene bowl van broccolirijst met avocado en pistache,4,20,755,0,https://www.ah.nl/allerhande/recept/R-R1193510/groene-bowl-van-broccolirijst-met-avocado-en-pistache,https://static.ah.nl/static/recepten/img_RAM_PRD130997_1024x748_JPG.jpg
0,"Traybake met braadworst, broccoli en ras el hanout",4,10,575,0,https://www.ah.nl/allerhande/recept/R-R1193509/traybake-met-braadworst-broccoli-en-ras-el-hanout,https://static.ah.nl/static/recepten/img_RAM_PRD131021_1024x748_JPG.jpg
0,"Lentestamppot van zoete aardappel, tuinerwten en tartaar",4,25,625,0,https://www.ah.nl/allerhande/recept/R-R1193508/lentestamppot-van-zoete-aardappel-tuinerwten-en-tartaar,https://static.ah.nl/static/recepten/img_RAM_PRD131001_1024x748_JPG.jpg
0,Hartige taart (torta pasqualina),4,30,875,0,https://www.ah.nl/allerhande/recept/R-R1193504/hartige-taart-torta-pasqualina,https://static.ah.nl/static/recepten/img_RAM_PRD131020_1024x748_JPG.jpg
0,Tajine uit de pan met kikkererwten,4,40,725,0,https://www.ah.nl/allerhande/recept/R-R1193485/tajine-uit-de-pan-met-kikkererwten,https://static.ah.nl/static/recepten/img_RAM_PRD128539_1024x748_JPG.jpg
0,Boerenkoolstamppot met zoete aardappel,2,20,715,0,https://www.ah.nl/allerhande/recept/R-R1193475/boerenkoolstamppot-met-zoete-aardappel,https://static.ah.nl/static/recepten/img_RAM_PRD128478_1024x748_JPG.jpg
0,Rotirol,4,30,605,0,https://www.ah.nl/allerhande/recept/R-R1193474/rotirol,https://static.ah.nl/static/recepten/img_RAM_PRD128486_1024x748_JPG.jpg
0,"Volkorenpizza met mozzarella, kappertjes en snoeptomaatjes",4,10,570,0,https://www.ah.nl/allerhande/recept/R-R1193460/volkorenpizza-met-mozzarella-kappertjes-en-snoeptomaatjes,https://static.ah.nl/static/recepten/img_RAM_PRD128472_1024x748_JPG.jpg
0,"Kurkumarijstbowl met boerenkool, avocado &amp; ei",2,20,765,0,https://www.ah.nl/allerhande/recept/R-R1193448/kurkumarijstbowl-met-boerenkool-avocado-en-ei,https://static.ah.nl/static/recepten/img_RAM_PRD128507_1024x748_JPG.jpg
0,Gevulde portobello met feta en parelcouscous met venkel,2,25,835,0,https://www.ah.nl/allerhande/recept/R-R1193446/gevulde-portobello-met-feta-en-parelcouscous-met-venkel,https://static.ah.nl/static/recepten/img_RAM_PRD131277_1024x748_JPG.jpg
0,Gebraden runderlende met homemade peperroomsaus,4,40,640,0,https://www.ah.nl/allerhande/recept/R-R1193443/gebraden-runderlende-met-homemade-peperroomsaus,https://static.ah.nl/static/recepten/img_RAM_PRD131274_1024x748_JPG.jpg
0,Cheesecake met gekaramelliseerde ananas en lemon curd,4,20,565,0,https://www.ah.nl/allerhande/recept/R-R1193440/cheesecake-met-gekaramelliseerde-ananas-en-lemon-curd,https://static.ah.nl/static/recepten/img_RAM_PRD131272_1024x748_JPG.jpg
0,"Kikkererwtenbowl met zoete aardappel, quinoa en spinazie",4,20,625,0,https://www.ah.nl/allerhande/recept/R-R1193431/kikkererwtenbowl-met-zoete-aardappel-quinoa-en-spinazie,https://static.ah.nl/static/recepten/img_RAM_PRD151818_1024x748_JPG.jpg
0,"Volkorenpizza met groenten, parmaham en ananas",4,15,735,0,https://www.ah.nl/allerhande/recept/R-R1193424/volkorenpizza-met-groenten-parmaham-en-ananas,https://static.ah.nl/static/recepten/img_RAM_PRD127681_1024x748_JPG.jpg
0,"Mezzi rigatoni met boerenkool, ricotta en runderworstjes",4,25,690,0,https://www.ah.nl/allerhande/recept/R-R1193405/mezzi-rigatoni-met-boerenkool-ricotta-en-runderworstjes,https://static.ah.nl/static/recepten/img_RAM_PRD127702_1024x748_JPG.jpg
0,Vegabowl met geroosterde boerenkool en gepocheerd ei,4,25,745,0,https://www.ah.nl/allerhande/recept/R-R1193404/vegabowl-met-geroosterde-boerenkool-en-gepocheerd-ei,https://static.ah.nl/static/recepten/img_RAM_PRD127704_1024x748_JPG.jpg
0,Volkoren penne met rode biet &amp; gebakken zalm,4,25,605,0,https://www.ah.nl/allerhande/recept/R-R1193380/volkoren-penne-met-rode-biet-en-gebakken-zalm,https://static.ah.nl/static/recepten/img_RAM_PRD127082_1024x748_JPG.jpg
0,"Preistamppot met zoete aardappel, Amsterdamse ui en varkensbraadworst",4,30,730,0,https://www.ah.nl/allerhande/recept/R-R1193376/preistamppot-met-zoete-aardappel-amsterdamse-ui-en-varkensbraadworst,https://static.ah.nl/static/recepten/img_RAM_PRD130120_1024x748_JPG.jpg
0,Uienbloemen met kabeljauw,4,20,730,0,https://www.ah.nl/allerhande/recept/R-R1193375/uienbloemen-met-kabeljauw,https://static.ah.nl/static/recepten/img_RAM_PRD130125_1024x748_JPG.jpg
0,Lasagne bolognese met bechamelsaus,6,40,755,0,https://www.ah.nl/allerhande/recept/R-R1193374/lasagne-bolognese-met-bechamelsaus,https://static.ah.nl/static/recepten/img_RAM_PRD130114_1024x748_JPG.jpg
0,Curry van bloemkool en broccoli,4,25,575,0,https://www.ah.nl/allerhande/recept/R-R1193373/curry-van-bloemkool-en-broccoli,https://static.ah.nl/static/recepten/img_RAM_PRD132106_1024x748_JPG.jpg
0,Spinaziestamppot met Catalaanse worstjes en rode uienjus,4,20,570,0,https://www.ah.nl/allerhande/recept/R-R1193367/spinaziestamppot-met-catalaanse-worstjes-en-rode-uienjus,https://static.ah.nl/static/recepten/img_RAM_PRD130129_1024x748_JPG.jpg
0,"Indiase tomatencurry met zalmfilet, bloemkoolrijst &amp; naanbrood",4,20,550,0,https://www.ah.nl/allerhande/recept/R-R1193366/indiase-tomatencurry-met-zalmfilet-bloemkoolrijst-en-naanbrood,https://static.ah.nl/static/recepten/img_RAM_PRD130127_1024x748_JPG.jpg
0,"Noedelsoep met kokosmelk, limoen en gember",4,25,695,0,https://www.ah.nl/allerhande/recept/R-R1193362/noedelsoep-met-kokosmelk-limoen-en-gember,https://static.ah.nl/static/recepten/img_RAM_PRD127698_1024x748_JPG.jpg
0,Roerbakgroente met snelle pindasaus van Jackie Groenen,4,15,550,0,https://www.ah.nl/allerhande/recept/R-R1193325/roerbakgroente-met-snelle-pindasaus-van-jackie-groenen,https://static.ah.nl/static/recepten/img_RAM_PRD127678_1024x748_JPG.jpg
0,Stamppotje rode biet met geitenkaas en notentopping,4,30,685,0,https://www.ah.nl/allerhande/recept/R-R1193324/stamppotje-rode-biet-met-geitenkaas-en-notentopping,https://static.ah.nl/static/recepten/img_RAM_PRD132102_1024x748_JPG.jpg
0,Italiaanse kip-tomatenstoof met venkel en olijven,4,30,700,0,https://www.ah.nl/allerhande/recept/R-R1193268/italiaanse-kip-tomatenstoof-met-venkel-en-olijven,https://static.ah.nl/static/recepten/img_RAM_PRD127075_1024x748_JPG.jpg
0,Crème brûlée,4,20,610,0,https://www.ah.nl/allerhande/recept/R-R1193251/creme-brulee,https://static.ah.nl/static/recepten/img_RAM_PRD126714_1024x748_JPG.jpg
0,Vegetarische paddenstoelenstoof met knolselderijpuree,4,45,550,0,https://www.ah.nl/allerhande/recept/R-R1193232/vegetarische-paddenstoelenstoof-met-knolselderijpuree,https://static.ah.nl/static/recepten/img_RAM_PRD126703_1024x748_JPG.jpg
0,Gepekelde kalkoen met bourbonsaus en crispy baconbits,6,25,665,0,https://www.ah.nl/allerhande/recept/R-R1193221/gepekelde-kalkoen-met-bourbonsaus-en-crispy-baconbits,https://static.ah.nl/static/recepten/img_RAM_PRD126676_1024x748_JPG.jpg
0,Gegrilde sesam-halloumispiesjes met pompoen &amp; selderijcouscous,4,15,750,0,https://www.ah.nl/allerhande/recept/R-R1193213/gegrilde-sesam-halloumispiesjes-met-pompoen-en-selderijcouscous,https://static.ah.nl/static/recepten/img_RAM_PRD124481_1024x748_JPG.jpg
0,"Truffelgratins met champignons, cherrytomaten &amp; gegrilde varkenshaas",4,25,610,0,https://www.ah.nl/allerhande/recept/R-R1193201/truffelgratins-met-champignons-cherrytomaten-en-gegrilde-varkenshaas,https://static.ah.nl/static/recepten/img_RAM_PRD125288_1024x748_JPG.jpg
0,Kip korma met pompoen,4,20,715,0,https://www.ah.nl/allerhande/recept/R-R1193195/kip-korma-met-pompoen,https://static.ah.nl/static/recepten/img_RAM_PRD125276_1024x748_JPG.jpg
0,"Pasta pesto met kastanjechampignons, geitenkaas &amp; notenpangrattato",2,25,890,0,https://www.ah.nl/allerhande/recept/R-R1193194/pasta-pesto-met-kastanjechampignons-geitenkaas-en-notenpangrattato,https://static.ah.nl/static/recepten/img_RAM_PRD125269_1024x748_JPG.jpg
